,GDP,CPI,Interest,Net Income Margin,Diluted EPS,Current Ratio,Cash Conversion Cycle,Debt to Equity,Volume,Unemployment,MA30,MA7,RSI,ADX,ATR,OBV,Walmart,S&P500
2017-10-27,0.0718317686313714,0.0202075775313248,1.16,3.12,0.32,0.78,6.28,0.54650456696101,19454700.0,4.2,24.386423301696777,25.72770663670131,78.35454330592204,46.43756419285993,0.1456028138114152,969209700.0,25.77531623840332,2581.070068359375
2017-10-28,0.0718317686313714,0.0202075775313248,1.16,3.12,0.32,0.78,6.28,0.54650456696101,19851000.0,4.2,24.47295487721761,25.75819315229144,73.26272552871313,46.44384182604324,0.1445993021036244,949358700.0,25.77531623840332,2581.070068359375
2017-10-29,0.0718317686313714,0.0202075775313248,1.16,3.12,0.32,0.78,6.28,0.54650456696101,19851000.0,4.2,24.56279977162679,25.78867966788156,73.26272552871313,46.44967105685631,0.134270780524794,949358700.0,25.77531623840332,2581.070068359375
2017-10-30,0.0718317686313714,0.0202075775313248,1.16,3.12,0.32,0.78,6.28,0.54650456696101,19851000.0,4.2,24.660537910461425,25.81916618347168,73.26272552871313,46.45508391403988,0.1246800104873087,949358700.0,25.418664932250977,2572.830078125
2017-10-31,0.0718317686313714,0.0202075775313248,1.16,3.12,0.32,0.78,6.28,0.54650456696101,21156000.0,4.2,24.74638767242432,25.74817030770438,60.04939565496667,44.57249158517512,0.141249388749097,928202700.0,25.523902893066406,2575.260009765625
2017-11-01,0.0718317686313714,0.0202075775313248,1.07,3.12,0.19,0.81,8.82,0.5766861835601855,18020700.0,4.2,24.83574536641439,25.72018895830427,62.21491891716819,43.13373060297236,0.1386771438966922,946223400.0,25.70807456970215,2579.360107421875
2017-11-02,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,18528300.0,4.2,24.92822113037109,25.69763728550502,65.717199177539,42.29806401383705,0.1419267533780529,964751700.0,25.95948982238769,2579.85009765625
2017-11-03,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,15549300.0,4.2,25.021574020385746,25.705154418945312,69.82851372969617,42.10941854566243,0.1497473604714453,980301000.0,26.21674537658692,2587.840087890625
2017-11-04,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,19536300.0,4.2,25.124768892923992,25.76821572440011,73.35023954873454,42.43735144222005,0.1574265171662863,999837300.0,26.21674537658692,2587.840087890625
2017-11-05,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,19536300.0,4.2,25.22484582265218,25.83127702985491,73.35023954873454,42.74186056045212,0.146181765940123,999837300.0,26.21674537658692,2587.840087890625
2017-11-06,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,19536300.0,4.2,25.3289176940918,25.89433833530971,73.35023954873454,43.024619027381895,0.1357402112301142,999837300.0,25.93026161193848,2591.1298828125
2017-11-07,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,15772200.0,4.2,25.4234401067098,25.967423575265062,63.10520709684584,41.82360439640403,0.1465076079028515,984065100.0,26.003337860107425,2590.639892578125
2017-11-08,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,16047900.0,4.2,25.520398394266763,26.03591428484236,64.46849117365572,40.90313139289741,0.1412625107790011,1000113000.0,26.38629722595215,2594.3798828125
2017-11-09,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,20302500.0,4.2,25.615212949117023,26.132803235735214,70.59956070640189,40.92427353717644,0.1585265718551243,1020415500.0,26.397987365722656,2584.6201171875
2017-11-10,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,20713500.0,4.2,25.67533651987712,26.19544574192592,70.76539392489371,40.96759598807722,0.1480382552776517,1041129000.0,26.579242706298828,2582.300048828125
2017-11-11,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,22943400.0,4.2,25.725910822550457,26.247231074741908,73.28179985587464,41.36731053976808,0.150410904227546,1064072400.0,26.579242706298828,2582.300048828125
2017-11-12,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,22943400.0,4.2,25.77287972768148,26.299016407557897,73.28179985587465,41.738474052052446,0.1396672682112927,1064072400.0,26.579242706298828,2582.300048828125
2017-11-13,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,22943400.0,4.2,25.81478131612142,26.350801740373885,73.28179985587464,42.08312588488793,0.129691034767629,1064072400.0,26.59970474243164,2584.840087890625
2017-11-14,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,25474800.0,4.2,25.857364972432453,26.44643647330148,73.60217854980976,42.44892811451161,0.1218889634365706,1089547200.0,26.62893486022949,2578.8701171875
2017-11-15,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,29502300.0,4.2,25.900922966003417,26.53580747331892,74.08031575226744,42.8569069280847,0.1152704744623764,1119049500.0,26.260597229003903,2564.6201171875
2017-11-16,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,25300200.0,4.2,25.940778287251792,26.51785033089774,59.4639767353645,41.147695966845006,0.1333466999454628,1093749300.0,29.12256622314453,2585.639892578125
2017-11-17,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,114367200.0,4.2,26.07369384765625,26.907075881958008,84.7089871261199,43.16700155865892,0.3282482923879744,1208116500.0,28.494049072265625,2578.85009765625
2017-11-18,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,70726500.0,4.2,26.18332029978434,27.180619648524694,73.83402289387597,43.48850471787984,0.3496960679944695,1137390000.0,28.494049072265625,2578.85009765625
2017-11-19,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,70726500.0,4.2,26.29119256337484,27.45416341509138,73.83402289387595,43.78704336572785,0.324717777423436,1137390000.0,28.494049072265625,2578.85009765625
2017-11-20,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,70726500.0,4.2,26.38893051147461,27.727707181658065,73.83402289387595,44.06425782444386,0.3015236504646191,1137390000.0,28.496971130371094,2582.139892578125
2017-11-21,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,49182900.0,4.2,26.48676586151123,27.998745237077987,73.85351404288706,44.32445570025316,0.2801949652961084,1186572900.0,28.21632575988769,2599.030029296875
2017-11-22,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,38239500.0,4.2,26.57524636586508,28.225515365600582,68.57038983338312,43.811335983575525,0.2802271370952005,1148333400.0,28.184165954589844,2597.080078125
2017-11-23,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,26754600.0,4.2,26.650864028930663,28.50031089782715,67.97035096825593,43.249147837356695,0.2625080419668185,1121578800.0,28.184165954589844,2597.080078125
2017-11-24,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,26754600.0,4.2,26.733010482788085,28.36625371660505,67.97035096825593,42.72711598729636,0.2437574675406171,1121578800.0,28.24555969238281,2602.419921875
2017-11-25,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,13488300.0,4.2,26.812331263224284,28.33075523376465,68.57910430473308,42.32933688887992,0.2307314868443565,1135067100.0,28.24555969238281,2602.419921875
2017-11-26,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,13488300.0,4.2,26.89028759002685,28.29525675092425,68.57910430473308,41.95997058320752,0.2142506663554739,1135067100.0,28.24555969238281,2602.419921875
2017-11-27,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,13488300.0,4.2,26.97262903849284,28.259758268083846,68.57910430473308,41.61698758508313,0.1989470473300829,1135067100.0,28.24555969238281,2601.419921875
2017-11-28,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,26714700.0,4.2,27.054970486958823,28.22384234837123,68.57910430473308,41.298503372539066,0.1847365439493627,1135067100.0,28.28941345214844,2627.0400390625
2017-11-29,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,26128800.0,4.2,27.138773727417,28.234283447265625,69.14257374367685,41.0832636664544,0.1746734879362386,1161195900.0,28.520357131958008,2626.070068359375
2017-11-30,0.0718317686313714,0.0217249386429556,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,34272000.0,4.2,27.242163467407227,28.28231075831822,71.9911688398995,41.2903403816933,0.1786927873557622,1195467900.0,28.423891067504883,2647.580078125
2017-12-01,0.0718317686313714,0.0217249386429556,1.07,3.12,0.19,0.81,8.82,0.5766861835601855,38564100.0,4.2,27.33882973988851,28.31655720302037,69.1208302403869,41.07257753162762,0.1728194500055739,1156903800.0,28.458965301513672,2642.219970703125
2017-12-02,0.0718317686313714,0.0212993071955225,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,24888600.0,4.1,27.43052609761556,28.34704371861049,69.59549841332569,40.93817890984361,0.1629805060058035,1181792400.0,28.458965301513672,2642.219970703125
2017-12-03,0.0718317686313714,0.0212993071955225,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,24888600.0,4.1,27.51384194691976,28.377530234200613,69.59549841332567,40.81338018961559,0.1513390412911033,1181792400.0,28.458965301513672,2642.219970703125
2017-12-04,0.0718317686313714,0.0212993071955225,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,24888600.0,4.1,27.588582611083982,28.408016749790736,69.59549841332567,40.69749566368957,0.1405291097703102,1181792400.0,28.35956573486328,2639.43994140625
2017-12-05,0.0718317686313714,0.0212993071955225,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,26869500.0,4.1,27.660009956359865,28.424303327287948,66.0042398276723,40.07685166309351,0.1375912852617445,1154922900.0,28.599288940429688,2629.570068359375
2017-12-06,0.0718317686313714,0.0212993071955225,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,27030300.0,4.1,27.739428075154624,28.468571254185267,70.021954663344,40.07449863906454,0.1448864224263632,1181953200.0,28.4384994506836,2629.27001953125
2017-12-07,0.0718317686313714,0.0212993071955225,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,21423000.0,4.1,27.8230360031128,28.45687729971749,64.51458154367366,39.285546099656166,0.146022355806344,1160530200.0,28.44143486022949,2636.97998046875
2017-12-08,0.0718317686313714,0.0212993071955225,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,22507800.0,4.1,27.90430590311686,28.45938355582101,64.56936947217756,38.56077415999181,0.1358018596448836,1183038000.0,28.37384796142578,2651.5
2017-12-09,0.0718317686313714,0.0212993071955225,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,17463300.0,4.1,27.970557594299315,28.447223935808456,62.18856364847537,37.54765652691744,0.1309293624419427,1165574700.0,28.37384796142578,2651.5
2017-12-10,0.0718317686313714,0.0212993071955225,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,17463300.0,4.1,28.036419614156088,28.4350643157959,62.18856364847536,36.60690443906268,0.121577265124661,1165574700.0,28.37384796142578,2651.5
2017-12-11,0.0718317686313714,0.0212993071955225,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,17463300.0,4.1,28.096239789326987,28.42290469578334,62.18856364847536,35.73334892891183,0.1128931747586138,1165574700.0,28.485519409179688,2659.989990234375
2017-12-12,0.0718317686313714,0.0212993071955225,1.16,3.12,0.19,0.81,8.82,0.5766861835601855,26786700.0,4.1,28.15978234608968,28.440898077828543,64.8622190912807,35.30414101845823,0.1128059085439918,1192361400.0,28.417930603027344,2664.110107421875
2017-12-13,0.0718317686313714,0.0212993071955225,1.17,3.12,0.19,0.81,8.82,0.5766861835601855,23431800.0,4.1,28.2210719426473,28.414989743913925,62.00447956335632,34.49734231190497,0.109576115516017,1168929600.0,28.72943878173828,2662.85009765625
2017-12-14,0.0718317686313714,0.0212993071955225,1.17,3.12,0.19,0.81,8.82,0.5766861835601855,23638200.0,4.1,28.29206307729085,28.456552505493164,68.82241227368995,34.72216247158175,0.1239998343156541,1192567800.0,28.544294357299805,2652.010009765625
2017-12-15,0.0718317686313714,0.0212993071955225,1.41,3.12,0.19,0.81,8.82,0.5766861835601855,28157400.0,4.1,28.355908393859863,28.47124671936035,61.73221907210379,33.918039305340734,0.1283673050387129,1164410400.0,28.53841018676757,2675.81005859375
2017-12-16,0.0718317686313714,0.0212993071955225,1.41,3.12,0.19,0.81,8.82,0.5766861835601855,48428400.0,4.1,28.431835492451984,28.49475560869489,61.51531349619479,33.1403669972728,0.119618509716821,1115982000.0,28.53841018676757,2675.81005859375
2017-12-17,0.0718317686313714,0.0212993071955225,1.41,3.12,0.19,0.81,8.82,0.5766861835601855,48428400.0,4.1,28.412363624572755,28.518264498029435,61.5153134961948,32.418242711209714,0.1110743304513338,1115982000.0,28.53841018676757,2675.81005859375
2017-12-18,0.0718317686313714,0.0212993071955225,1.41,3.12,0.19,0.81,8.82,0.5766861835601855,48428400.0,4.1,28.413842328389485,28.54177338736398,61.5153134961948,31.74769873129399,0.10314044970481,1115982000.0,28.77057647705078,2690.159912109375
2017-12-19,0.0718317686313714,0.0212993071955225,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,23893200.0,4.1,28.42305990854899,28.58249582563128,67.19547342279768,31.9365021680298,0.1123565811746952,1139875200.0,29.035079956054688,2681.469970703125
2017-12-20,0.0718317686313714,0.0212993071955225,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,36036600.0,4.1,28.44109427134196,28.6706600189209,72.22516160117279,32.83034652762378,0.1232242167339245,1175911800.0,29.020381927490234,2679.25
2017-12-21,0.0718317686313714,0.0212993071955225,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,32189400.0,4.1,28.4585412979126,28.712223325456893,71.56850005673209,33.56653606946953,0.1154723461503909,1143722400.0,28.817607879638672,2684.570068359375
2017-12-22,0.0718317686313714,0.0212993071955225,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,22107300.0,4.1,28.47858403523763,28.751268114362443,63.05150343043463,33.033426840283795,0.1217081819861888,1121615100.0,28.861682891845703,2683.340087890625
2017-12-23,0.0718317686313714,0.0212993071955225,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,16436100.0,4.1,28.50116793314616,28.79744992937361,64.05287100392935,32.68144935225343,0.1161629555733919,1138051200.0,28.861682891845703,2683.340087890625
2017-12-24,0.0718317686313714,0.0212993071955225,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,16436100.0,4.1,28.52375183105469,28.84363174438477,64.05287100392935,32.354613113368096,0.1078656016038639,1138051200.0,28.861682891845703,2683.340087890625
2017-12-25,0.0718317686313714,0.0212993071955225,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,16436100.0,4.1,28.544289271036785,28.889813559395925,64.05287100392937,32.05112232011743,0.1001609157750165,1138051200.0,28.861682891845703,2683.340087890625
2017-12-26,0.0718317686313714,0.0212993071955225,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,16436100.0,4.1,28.56482671101888,28.90282876150949,64.05287100392937,31.769309440670376,0.0930065646482296,1138051200.0,29.14086532592773,2680.5
2017-12-27,0.0718317686313714,0.0212993071955225,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,12887700.0,4.1,28.594670232137045,28.91794095720564,70.79615144262232,32.47095182956854,0.1063048410363583,1150938900.0,29.17025375366211,2682.6201171875
2017-12-28,0.0718317686313714,0.0212993071955225,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,15422400.0,4.1,28.62549336751302,28.93935121808733,71.40426024988639,33.20934959172599,0.100810811514788,1166361300.0,29.21139144897461,2687.5400390625
2017-12-29,0.0718317686313714,0.0212993071955225,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,29291700.0,4.1,28.656225967407227,28.99560601370675,72.27455821718969,34.019332937629805,0.0965484460717674,1195653000.0,29.020381927490234,2673.610107421875
2017-12-30,0.0718317686313714,0.0212993071955225,1.33,3.12,0.19,0.81,8.82,0.5766861835601855,21432900.0,4.1,28.672893460591634,29.01827730451312,62.72836264277167,33.40771810533791,0.1032956657440965,1174220100.0,29.020381927490234,2673.610107421875
2017-12-31,0.0718317686313714,0.0212993071955225,1.33,3.12,0.19,0.81,8.82,0.5766861835601855,21432900.0,4.1,28.692776489257813,29.04094859531948,62.728362642771685,32.83979004678116,0.0959174039052325,1174220100.0,29.020381927490234,2673.610107421875
2018-01-01,0.0718317686313714,0.0212993071955225,1.33,3.12,0.19,0.81,8.82,0.5766861835601855,21432900.0,4.1,28.71149037679037,29.06361988612584,62.72836264277167,32.31242827812132,0.0890661607691445,1174220100.0,29.020381927490234,2673.610107421875
2018-01-02,0.0594670227113613,0.0215131886806394,1.33,3.12,0.19,0.81,8.82,0.5766861835601855,21432900.0,4.0,28.73020426432292,29.0862911769322,62.72836264277167,31.82273520722289,0.082704292142777,1174220100.0,28.97336196899414,2695.81005859375
2018-01-03,0.0594670227113613,0.0215131886806394,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,30451500.0,4.0,28.7473508199056,29.06236212594169,60.09999984728695,30.99253981346225,0.0801554111680139,1143768600.0,29.2260971069336,2713.06005859375
2018-01-04,0.0594670227113613,0.0215131886806394,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,26710800.0,4.0,28.77623519897461,29.07033974783761,67.8884449813843,31.33427910984128,0.092482534508831,1170479400.0,29.252540588378903,2723.989990234375
2018-01-05,0.0594670227113613,0.0215131886806394,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,20491200.0,4.0,28.79801025390625,29.07621819632394,68.57952494787692,31.75033416597789,0.0877654592900082,1190970600.0,29.42591857910156,2743.14990234375
2018-01-06,0.0594670227113613,0.0215131886806394,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,21852000.0,4.0,28.830924224853515,29.134152003696983,72.72431593376622,32.72878400180321,0.0938806401066259,1212822600.0,29.42591857910156,2743.14990234375
2018-01-07,0.0594670227113613,0.0215131886806394,1.42,3.12,0.19,0.81,8.82,0.5766861835601855,21852000.0,4.0,28.86374034881592,29.19208581107004,72.72431593376622,33.637344563641015,0.0871748800990098,1212822600.0,29.42591857910156,2743.14990234375
